Organization legal name or 'doing business as' name,Group PAC ID, State,Measure Identifier,Measure Title,Measure Performance Rate,Footnote
ALLIANCE HEALTH SERVICES,8022019215,NH,CAHPS_GRP_8,Courteous and helpful office staff.,80,
ALLIANCE HEALTH SERVICES,8022019215,NH,CAHPS_GRP_9,Clinicians working together for your care.,77,
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,CAHPS_GRP_1,"Getting timely care, appointments, and information.",58,
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,CAHPS_GRP_10,Between visit communication.,49,
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,CAHPS_GRP_12,Attention to patient medication cost.,40,
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,CAHPS_GRP_2,How well clinicians communicate.,80,
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,CAHPS_GRP_3,Patients' rating of clinicians.,79,
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,CAHPS_GRP_5,Health promotion and education.,62,
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,CAHPS_GRP_8,Courteous and helpful office staff.,83,
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,CAHPS_GRP_9,Clinicians working together for your care.,74,
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,CAHPS_GRP_1,"Getting timely care, appointments, and information.",60,
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,CAHPS_GRP_10,Between visit communication.,56,
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,CAHPS_GRP_12,Attention to patient medication cost.,21,
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,CAHPS_GRP_2,How well clinicians communicate.,80,
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,CAHPS_GRP_3,Patients' rating of clinicians.,81,
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,CAHPS_GRP_5,Health promotion and education.,58,
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,CAHPS_GRP_8,Courteous and helpful office staff.,88,
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,CAHPS_GRP_9,Clinicians working together for your care.,76,
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,CAHPS_GRP_1,"Getting timely care, appointments, and information.",59,
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,CAHPS_GRP_10,Between visit communication.,51,
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,CAHPS_GRP_12,Attention to patient medication cost.,19,
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,CAHPS_GRP_2,How well clinicians communicate.,81,
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,CAHPS_GRP_3,Patients' rating of clinicians.,76,
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,CAHPS_GRP_5,Health promotion and education.,59,
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,CAHPS_GRP_8,Courteous and helpful office staff.,76,
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,CAHPS_GRP_9,Clinicians working together for your care.,71,
ST LOUIS UNIVERSITY,8022921964,MO,CAHPS_GRP_1,"Getting timely care, appointments, and information.",60,
ST LOUIS UNIVERSITY,8022921964,MO,CAHPS_GRP_10,Between visit communication.,54,
ST LOUIS UNIVERSITY,8022921964,MO,CAHPS_GRP_12,Attention to patient medication cost.,26,
ST LOUIS UNIVERSITY,8022921964,MO,CAHPS_GRP_2,How well clinicians communicate.,86,
ST LOUIS UNIVERSITY,8022921964,MO,CAHPS_GRP_3,Patients' rating of clinicians.,84,
ST LOUIS UNIVERSITY,8022921964,MO,CAHPS_GRP_5,Health promotion and education.,58,
ST LOUIS UNIVERSITY,8022921964,MO,CAHPS_GRP_8,Courteous and helpful office staff.,80,
ST LOUIS UNIVERSITY,8022921964,MO,CAHPS_GRP_9,Clinicians working together for your care.,76,
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",55,
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,CAHPS_GRP_10,Between visit communication.,49,
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,CAHPS_GRP_12,Attention to patient medication cost.,18,
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,CAHPS_GRP_2,How well clinicians communicate.,80,
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,CAHPS_GRP_3,Patients' rating of clinicians.,76,
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,CAHPS_GRP_5,Health promotion and education.,56,
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,CAHPS_GRP_8,Courteous and helpful office staff.,76,
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,CAHPS_GRP_9,Clinicians working together for your care.,70,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",61,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_10,Between visit communication.,56,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_12,Attention to patient medication cost.,19,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_2,How well clinicians communicate.,79,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_3,Patients' rating of clinicians.,78,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_5,Health promotion and education.,57,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_8,Courteous and helpful office staff.,81,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_9,Clinicians working together for your care.,73,
SCOTT AND WHITE CLINIC,8123923604,TX,CAHPS_GRP_1,"Getting timely care, appointments, and information.",67,
SCOTT AND WHITE CLINIC,8123923604,TX,CAHPS_GRP_10,Between visit communication.,60,
SCOTT AND WHITE CLINIC,8123923604,TX,CAHPS_GRP_12,Attention to patient medication cost.,23,
SCOTT AND WHITE CLINIC,8123923604,TX,CAHPS_GRP_2,How well clinicians communicate.,84,
SCOTT AND WHITE CLINIC,8123923604,TX,CAHPS_GRP_3,Patients' rating of clinicians.,81,
SCOTT AND WHITE CLINIC,8123923604,TX,CAHPS_GRP_5,Health promotion and education.,62,
SCOTT AND WHITE CLINIC,8123923604,TX,CAHPS_GRP_8,Courteous and helpful office staff.,85,
SCOTT AND WHITE CLINIC,8123923604,TX,CAHPS_GRP_9,Clinicians working together for your care.,78,
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,CAHPS_GRP_1,"Getting timely care, appointments, and information.",64,
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,CAHPS_GRP_10,Between visit communication.,56,
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,CAHPS_GRP_12,Attention to patient medication cost.,33,
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,CAHPS_GRP_2,How well clinicians communicate.,84,
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,CAHPS_GRP_3,Patients' rating of clinicians.,83,
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,CAHPS_GRP_5,Health promotion and education.,56,
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,CAHPS_GRP_8,Courteous and helpful office staff.,86,
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,CAHPS_GRP_9,Clinicians working together for your care.,78,
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",60,
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,CAHPS_GRP_10,Between visit communication.,45,
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,CAHPS_GRP_12,Attention to patient medication cost.,25,
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,CAHPS_GRP_2,How well clinicians communicate.,79,
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,CAHPS_GRP_3,Patients' rating of clinicians.,75,
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,CAHPS_GRP_5,Health promotion and education.,59,
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,CAHPS_GRP_8,Courteous and helpful office staff.,81,
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,CAHPS_GRP_9,Clinicians working together for your care.,73,
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,CAHPS_GRP_1,"Getting timely care, appointments, and information.",54,
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,CAHPS_GRP_10,Between visit communication.,57,
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,CAHPS_GRP_12,Attention to patient medication cost.,34,
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,CAHPS_GRP_2,How well clinicians communicate.,80,
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,CAHPS_GRP_3,Patients' rating of clinicians.,82,
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,CAHPS_GRP_5,Health promotion and education.,58,
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,CAHPS_GRP_8,Courteous and helpful office staff.,82,
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,CAHPS_GRP_9,Clinicians working together for your care.,76,
BELOIT HEALTH SYSTEM INC,8224947858,WI,CAHPS_GRP_1,"Getting timely care, appointments, and information.",68,
BELOIT HEALTH SYSTEM INC,8224947858,WI,CAHPS_GRP_10,Between visit communication.,55,
BELOIT HEALTH SYSTEM INC,8224947858,WI,CAHPS_GRP_12,Attention to patient medication cost.,22,
BELOIT HEALTH SYSTEM INC,8224947858,WI,CAHPS_GRP_2,How well clinicians communicate.,81,
BELOIT HEALTH SYSTEM INC,8224947858,WI,CAHPS_GRP_3,Patients' rating of clinicians.,77,
BELOIT HEALTH SYSTEM INC,8224947858,WI,CAHPS_GRP_5,Health promotion and education.,56,
BELOIT HEALTH SYSTEM INC,8224947858,WI,CAHPS_GRP_8,Courteous and helpful office staff.,82,
BELOIT HEALTH SYSTEM INC,8224947858,WI,CAHPS_GRP_9,Clinicians working together for your care.,80,
ASANTE PHYSICIAN PARTNERS,8325206246,OR,CAHPS_GRP_1,"Getting timely care, appointments, and information.",49,
ASANTE PHYSICIAN PARTNERS,8325206246,OR,CAHPS_GRP_10,Between visit communication.,62,
ASANTE PHYSICIAN PARTNERS,8325206246,OR,CAHPS_GRP_12,Attention to patient medication cost.,26,
ASANTE PHYSICIAN PARTNERS,8325206246,OR,CAHPS_GRP_2,How well clinicians communicate.,,8
ASANTE PHYSICIAN PARTNERS,8325206246,OR,CAHPS_GRP_3,Patients' rating of clinicians.,,8
ASANTE PHYSICIAN PARTNERS,8325206246,OR,CAHPS_GRP_5,Health promotion and education.,50,
ASANTE PHYSICIAN PARTNERS,8325206246,OR,CAHPS_GRP_8,Courteous and helpful office staff.,79,
ASANTE PHYSICIAN PARTNERS,8325206246,OR,CAHPS_GRP_9,Clinicians working together for your care.,71,
FREEMAN-OAKHILL HEALTH SYSTEM,8325942253,MO,CAHPS_GRP_1,"Getting timely care, appointments, and information.",,8
FREEMAN-OAKHILL HEALTH SYSTEM,8325942253,MO,CAHPS_GRP_10,Between visit communication.,55,
FREEMAN-OAKHILL HEALTH SYSTEM,8325942253,MO,CAHPS_GRP_12,Attention to patient medication cost.,34,
FREEMAN-OAKHILL HEALTH SYSTEM,8325942253,MO,CAHPS_GRP_2,How well clinicians communicate.,83,
FREEMAN-OAKHILL HEALTH SYSTEM,8325942253,MO,CAHPS_GRP_3,Patients' rating of clinicians.,77,
FREEMAN-OAKHILL HEALTH SYSTEM,8325942253,MO,CAHPS_GRP_5,Health promotion and education.,53,
FREEMAN-OAKHILL HEALTH SYSTEM,8325942253,MO,CAHPS_GRP_8,Courteous and helpful office staff.,85,
FREEMAN-OAKHILL HEALTH SYSTEM,8325942253,MO,CAHPS_GRP_9,Clinicians working together for your care.,79,
SANFORD MEDICAL CENTER,8325950215,SD,CAHPS_GRP_1,"Getting timely care, appointments, and information.",55,
SANFORD MEDICAL CENTER,8325950215,SD,CAHPS_GRP_10,Between visit communication.,60,
SANFORD MEDICAL CENTER,8325950215,SD,CAHPS_GRP_12,Attention to patient medication cost.,29,
SANFORD MEDICAL CENTER,8325950215,SD,CAHPS_GRP_2,How well clinicians communicate.,81,
SANFORD MEDICAL CENTER,8325950215,SD,CAHPS_GRP_3,Patients' rating of clinicians.,74,
SANFORD MEDICAL CENTER,8325950215,SD,CAHPS_GRP_5,Health promotion and education.,61,
SANFORD MEDICAL CENTER,8325950215,SD,CAHPS_GRP_8,Courteous and helpful office staff.,85,
SANFORD MEDICAL CENTER,8325950215,SD,CAHPS_GRP_9,Clinicians working together for your care.,73,
AFFILIATED COMMUNITY MEDICAL CENTERS,8325952823,MN,CAHPS_GRP_1,"Getting timely care, appointments, and information.",54,
AFFILIATED COMMUNITY MEDICAL CENTERS,8325952823,MN,CAHPS_GRP_10,Between visit communication.,57,
AFFILIATED COMMUNITY MEDICAL CENTERS,8325952823,MN,CAHPS_GRP_12,Attention to patient medication cost.,22,
AFFILIATED COMMUNITY MEDICAL CENTERS,8325952823,MN,CAHPS_GRP_2,How well clinicians communicate.,76,
AFFILIATED COMMUNITY MEDICAL CENTERS,8325952823,MN,CAHPS_GRP_3,Patients' rating of clinicians.,74,
AFFILIATED COMMUNITY MEDICAL CENTERS,8325952823,MN,CAHPS_GRP_5,Health promotion and education.,54,
AFFILIATED COMMUNITY MEDICAL CENTERS,8325952823,MN,CAHPS_GRP_8,Courteous and helpful office staff.,82,
AFFILIATED COMMUNITY MEDICAL CENTERS,8325952823,MN,CAHPS_GRP_9,Clinicians working together for your care.,71,
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,CAHPS_GRP_1,"Getting timely care, appointments, and information.",55,
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,CAHPS_GRP_10,Between visit communication.,57,
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,CAHPS_GRP_12,Attention to patient medication cost.,23,
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,CAHPS_GRP_2,How well clinicians communicate.,74,
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,CAHPS_GRP_3,Patients' rating of clinicians.,73,
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,CAHPS_GRP_5,Health promotion and education.,62,
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,CAHPS_GRP_8,Courteous and helpful office staff.,74,
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,CAHPS_GRP_9,Clinicians working together for your care.,72,
SUTTER EAST BAY MEDICAL FOUNDATION,8426039694,CA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",53,
SUTTER EAST BAY MEDICAL FOUNDATION,8426039694,CA,CAHPS_GRP_10,Between visit communication.,62,
SUTTER EAST BAY MEDICAL FOUNDATION,8426039694,CA,CAHPS_GRP_12,Attention to patient medication cost.,26,
SUTTER EAST BAY MEDICAL FOUNDATION,8426039694,CA,CAHPS_GRP_2,How well clinicians communicate.,82,
SUTTER EAST BAY MEDICAL FOUNDATION,8426039694,CA,CAHPS_GRP_3,Patients' rating of clinicians.,77,
SUTTER EAST BAY MEDICAL FOUNDATION,8426039694,CA,CAHPS_GRP_5,Health promotion and education.,59,
SUTTER EAST BAY MEDICAL FOUNDATION,8426039694,CA,CAHPS_GRP_8,Courteous and helpful office staff.,84,
SUTTER EAST BAY MEDICAL FOUNDATION,8426039694,CA,CAHPS_GRP_9,Clinicians working together for your care.,70,
PERMIAN PREMIER HEALTH SERVICES INC,8426051293,TX,CAHPS_GRP_1,"Getting timely care, appointments, and information.",60,
PERMIAN PREMIER HEALTH SERVICES INC,8426051293,TX,CAHPS_GRP_10,Between visit communication.,67,
PERMIAN PREMIER HEALTH SERVICES INC,8426051293,TX,CAHPS_GRP_12,Attention to patient medication cost.,40,
PERMIAN PREMIER HEALTH SERVICES INC,8426051293,TX,CAHPS_GRP_2,How well clinicians communicate.,87,
PERMIAN PREMIER HEALTH SERVICES INC,8426051293,TX,CAHPS_GRP_3,Patients' rating of clinicians.,86,
PERMIAN PREMIER HEALTH SERVICES INC,8426051293,TX,CAHPS_GRP_5,Health promotion and education.,66,
PERMIAN PREMIER HEALTH SERVICES INC,8426051293,TX,CAHPS_GRP_8,Courteous and helpful office staff.,81,
PERMIAN PREMIER HEALTH SERVICES INC,8426051293,TX,CAHPS_GRP_9,Clinicians working together for your care.,75,
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",57,
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,CAHPS_GRP_10,Between visit communication.,57,
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,CAHPS_GRP_12,Attention to patient medication cost.,25,
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,CAHPS_GRP_2,How well clinicians communicate.,83,
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,CAHPS_GRP_3,Patients' rating of clinicians.,77,
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,CAHPS_GRP_5,Health promotion and education.,47,
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,CAHPS_GRP_8,Courteous and helpful office staff.,80,
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,CAHPS_GRP_9,Clinicians working together for your care.,76,
CHESAPEAKE REGIONAL MEDICAL GROUP,8426113663,VA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",,8
CHESAPEAKE REGIONAL MEDICAL GROUP,8426113663,VA,CAHPS_GRP_10,Between visit communication.,,8
CHESAPEAKE REGIONAL MEDICAL GROUP,8426113663,VA,CAHPS_GRP_12,Attention to patient medication cost.,,8
CHESAPEAKE REGIONAL MEDICAL GROUP,8426113663,VA,CAHPS_GRP_2,How well clinicians communicate.,,8
CHESAPEAKE REGIONAL MEDICAL GROUP,8426113663,VA,CAHPS_GRP_3,Patients' rating of clinicians.,83,
CHESAPEAKE REGIONAL MEDICAL GROUP,8426113663,VA,CAHPS_GRP_5,Health promotion and education.,60,
CHESAPEAKE REGIONAL MEDICAL GROUP,8426113663,VA,CAHPS_GRP_8,Courteous and helpful office staff.,,8
CHESAPEAKE REGIONAL MEDICAL GROUP,8426113663,VA,CAHPS_GRP_9,Clinicians working together for your care.,76,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",68,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_10,Between visit communication.,51,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_12,Attention to patient medication cost.,24,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_2,How well clinicians communicate.,88,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_3,Patients' rating of clinicians.,87,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_5,Health promotion and education.,58,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_8,Courteous and helpful office staff.,83,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_9,Clinicians working together for your care.,75,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",56,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_10,Between visit communication.,46,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_12,Attention to patient medication cost.,24,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_2,How well clinicians communicate.,83,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_3,Patients' rating of clinicians.,78,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_5,Health promotion and education.,58,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_8,Courteous and helpful office staff.,78,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_9,Clinicians working together for your care.,74,
PRESBYTERIAN HEALTH PHYSICIANS,8426951328,CA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",57,
PRESBYTERIAN HEALTH PHYSICIANS,8426951328,CA,CAHPS_GRP_10,Between visit communication.,65,
PRESBYTERIAN HEALTH PHYSICIANS,8426951328,CA,CAHPS_GRP_12,Attention to patient medication cost.,20,
PRESBYTERIAN HEALTH PHYSICIANS,8426951328,CA,CAHPS_GRP_2,How well clinicians communicate.,82,
PRESBYTERIAN HEALTH PHYSICIANS,8426951328,CA,CAHPS_GRP_3,Patients' rating of clinicians.,81,
PRESBYTERIAN HEALTH PHYSICIANS,8426951328,CA,CAHPS_GRP_5,Health promotion and education.,54,
PRESBYTERIAN HEALTH PHYSICIANS,8426951328,CA,CAHPS_GRP_8,Courteous and helpful office staff.,81,
PRESBYTERIAN HEALTH PHYSICIANS,8426951328,CA,CAHPS_GRP_9,Clinicians working together for your care.,73,
CHICKASAW NATION DIVISION OF HEALTH CHICKASAW NATION MEDICAL CENTER,8426957523,OK,CAHPS_GRP_1,"Getting timely care, appointments, and information.",57,
CHICKASAW NATION DIVISION OF HEALTH CHICKASAW NATION MEDICAL CENTER,8426957523,OK,CAHPS_GRP_10,Between visit communication.,66,
CHICKASAW NATION DIVISION OF HEALTH CHICKASAW NATION MEDICAL CENTER,8426957523,OK,CAHPS_GRP_12,Attention to patient medication cost.,8,
CHICKASAW NATION DIVISION OF HEALTH CHICKASAW NATION MEDICAL CENTER,8426957523,OK,CAHPS_GRP_2,How well clinicians communicate.,,8
CHICKASAW NATION DIVISION OF HEALTH CHICKASAW NATION MEDICAL CENTER,8426957523,OK,CAHPS_GRP_3,Patients' rating of clinicians.,,8
CHICKASAW NATION DIVISION OF HEALTH CHICKASAW NATION MEDICAL CENTER,8426957523,OK,CAHPS_GRP_5,Health promotion and education.,64,
CHICKASAW NATION DIVISION OF HEALTH CHICKASAW NATION MEDICAL CENTER,8426957523,OK,CAHPS_GRP_8,Courteous and helpful office staff.,,8
CHICKASAW NATION DIVISION OF HEALTH CHICKASAW NATION MEDICAL CENTER,8426957523,OK,CAHPS_GRP_9,Clinicians working together for your care.,,8
UNIVERSITY OF SOUTH ALABAMA HEALTH SERVICES FOUNDATION,8426957952,AL,CAHPS_GRP_1,"Getting timely care, appointments, and information.",50,
UNIVERSITY OF SOUTH ALABAMA HEALTH SERVICES FOUNDATION,8426957952,AL,CAHPS_GRP_10,Between visit communication.,54,
UNIVERSITY OF SOUTH ALABAMA HEALTH SERVICES FOUNDATION,8426957952,AL,CAHPS_GRP_12,Attention to patient medication cost.,,8
UNIVERSITY OF SOUTH ALABAMA HEALTH SERVICES FOUNDATION,8426957952,AL,CAHPS_GRP_2,How well clinicians communicate.,,8
UNIVERSITY OF SOUTH ALABAMA HEALTH SERVICES FOUNDATION,8426957952,AL,CAHPS_GRP_3,Patients' rating of clinicians.,,8
UNIVERSITY OF SOUTH ALABAMA HEALTH SERVICES FOUNDATION,8426957952,AL,CAHPS_GRP_5,Health promotion and education.,58,
UNIVERSITY OF SOUTH ALABAMA HEALTH SERVICES FOUNDATION,8426957952,AL,CAHPS_GRP_8,Courteous and helpful office staff.,,8
UNIVERSITY OF SOUTH ALABAMA HEALTH SERVICES FOUNDATION,8426957952,AL,CAHPS_GRP_9,Clinicians working together for your care.,,8
UT PHYSICIANS,8426960360,TX,CAHPS_GRP_1,"Getting timely care, appointments, and information.",61,
UT PHYSICIANS,8426960360,TX,CAHPS_GRP_10,Between visit communication.,60,
UT PHYSICIANS,8426960360,TX,CAHPS_GRP_12,Attention to patient medication cost.,30,
UT PHYSICIANS,8426960360,TX,CAHPS_GRP_2,How well clinicians communicate.,86,
UT PHYSICIANS,8426960360,TX,CAHPS_GRP_3,Patients' rating of clinicians.,85,
UT PHYSICIANS,8426960360,TX,CAHPS_GRP_5,Health promotion and education.,57,
UT PHYSICIANS,8426960360,TX,CAHPS_GRP_8,Courteous and helpful office staff.,79,
UT PHYSICIANS,8426960360,TX,CAHPS_GRP_9,Clinicians working together for your care.,77,
SANFORD MEDICAL CENTER FARGO,8426967803,ND,CAHPS_GRP_1,"Getting timely care, appointments, and information.",63,
SANFORD MEDICAL CENTER FARGO,8426967803,ND,CAHPS_GRP_10,Between visit communication.,66,
SANFORD MEDICAL CENTER FARGO,8426967803,ND,CAHPS_GRP_12,Attention to patient medication cost.,19,
